trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.99, 'e': 0.15577974928671173}",25,12,21.54934576833704,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.99, 'e': 0.1542219517938446}",20,0,10.409095539309956,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
187,False,"{'a': 0.99, 'e': 0.15267973227590617}",25,7,-9.57343894690909,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
188,False,"{'a': 0.99, 'e': 0.1511529349531471}",30,13,-14.572531688760648,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
189,False,"{'a': 0.99, 'e': 0.14964140560361563}",25,17,16.734382277763984,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.99, 'e': 0.14814499154757946}",25,3,20.243806285750317,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.99, 'e': 0.14666354163210368}",25,1,35.32662095700866,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.99, 'e': 0.14519690621578263}",30,8,-28.767734170372876,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
193,False,"{'a': 0.99, 'e': 0.1437449371536248}",25,6,23.258664497980412,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
194,False,"{'a': 0.99, 'e': 0.14230748778208857}",20,0,9.154292736042057,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
195,False,"{'a': 0.99, 'e': 0.14088441290426768}",20,14,11.689298408501779,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.99, 'e': 0.139475568775225}",20,8,21.571250019092375,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.99, 'e': 0.13808081308747275}",25,12,3.56616740970117,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
198,False,"{'a': 0.99, 'e': 0.136700004956598}",20,10,16.058618583844062,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.99, 'e': 0.13533300490703204}",30,17,10.793779996291338,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.99, 'e': 0.13397967485796172}",20,11,14.813435974689712,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.99, 'e': 0.1326398781093821}",25,13,23.792451626042375,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.99, 'e': 0.13131347932828827}",20,7,17.203491173763283,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.99, 'e': 0.1300003445350054}",35,19,28.04896997541927,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.99, 'e': 0.12870034108965533}",25,12,-28.22069965821176,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
205,False,"{'a': 0.99, 'e': 0.1274133376787588}",25,15,21.32932041809598,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.99, 'e': 0.12613920430197118}",30,18,19.94841987079667,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.99, 'e': 0.12487781225895148}",20,2,-13.839792261464998,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
208,False,"{'a': 0.99, 'e': 0.12362903413636196}",25,13,-61.14314448572223,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
209,False,"{'a': 0.99, 'e': 0.12239274379499834}",30,8,37.530066491795814,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.99, 'e': 0.12116881635704835}",25,11,21.880819962286314,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.99, 'e': 0.11995712819347787}",25,12,23.409306190225067,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.99, 'e': 0.11875755691154309}",20,11,13.895222347780923,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.99, 'e': 0.11756998134242766}",25,14,19.707802095482407,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.99, 'e': 0.11639428152900338}",25,8,13.92234582921224,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
215,False,"{'a': 0.99, 'e': 0.11523033871371334}",20,9,19.206121679626538,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.99, 'e': 0.1140780353265762}",25,19,11.16975084190184,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.99, 'e': 0.11293725497331045}",20,14,9.111584484510937,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.99, 'e': 0.11180788242357734}",20,13,12.62416707148841,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.99, 'e': 0.11068980359934157}",20,14,9.597340100053863,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.99, 'e': 0.10958290556334815}",30,20,8.317861044751702,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.99, 'e': 0.10848707650771466}",20,6,14.896866243573816,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
222,False,"{'a': 0.99, 'e': 0.10740220574263752}",20,0,16.297187681936567,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
223,False,"{'a': 0.99, 'e': 0.10632818368521114}",25,16,17.956768696019946,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.99, 'e': 0.10526490184835903}",30,12,33.975373985027446,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.99, 'e': 0.10421225282987544}",35,18,-29.342894988205785,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
226,False,"{'a': 0.99, 'e': 0.10317013030157669}",25,15,18.376522159413653,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.99, 'e': 0.10213842899856092}",20,12,13.121039380108385,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.99, 'e': 0.10111704470857531}",20,6,17.530283421558668,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.99, 'e': 0.10010587426148955}",30,17,22.493706928065055,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.99, 'e': 0.09910481551887466}",30,17,18.57503171024636,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.99, 'e': 0.0981137673636859}",20,12,15.784271232819414,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.99, 'e': 0.09713262969004904}",25,17,14.239956547141983,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.99, 'e': 0.09616130339314856}",20,0,6.905388382723912,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
234,False,"{'a': 0.99, 'e': 0.09519969035921708}",30,20,18.961712195947918,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.99, 'e': 0.0942476934556249}",30,12,32.20857212719935,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.99, 'e': 0.09330521652106866}",35,16,9.888799883198127,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.99, 'e': 0.09237216435585796}",30,16,13.500373595161815,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
238,False,"{'a': 0.99, 'e': 0.09144844271229938}",25,11,-16.056090872056544,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
239,False,"{'a': 0.99, 'e': 0.0905339582851764}",35,18,11.034435045659265,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
240,False,"{'a': 0.99, 'e': 0.08962861870232462}",35,8,14.667646501414607,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
241,False,"{'a': 0.99, 'e': 0.08873233251530138}",20,12,2.9829366871573093,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.99, 'e': 0.08784500919014836}",25,12,24.32842779634032,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.99, 'e': 0.08696655909824688}",25,13,7.348629438828482,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
244,False,"{'a': 0.99, 'e': 0.0860968935072644}",25,11,23.14273333415792,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.99, 'e': 0.08523592457219176}",20,3,28.03665897008926,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.99, 'e': 0.08438356532646984}",20,12,13.3759244920804,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.99, 'e': 0.08353972967320515}",30,0,5.294142923411377,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
248,False,"{'a': 0.99, 'e': 0.0827043323764731}",20,15,11.95983115955838,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.99, 'e': 0.08187728905270836}",20,0,12.232591133886206,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
250,False,"{'a': 0.99, 'e': 0.08105851616218128}",35,21,22.39640020684924,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.99, 'e': 0.08024793100055946}",25,19,-31.93556515414637,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
252,False,"{'a': 0.99, 'e': 0.07944545169055386}",25,3,32.57985495934605,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.99, 'e': 0.07865099717364833}",25,11,13.901165380950305,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
254,False,"{'a': 0.99, 'e': 0.07786448720191184}",30,13,17.94597807813221,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
255,False,"{'a': 0.99, 'e': 0.07708584232989273}",20,3,11.287943610189288,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
256,False,"{'a': 0.99, 'e': 0.0763149839065938}",30,11,31.098012494397363,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.99, 'e': 0.07555183406752786}",20,8,24.39944330055267,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.99, 'e': 0.07479631572685258}",20,8,18.684998920505627,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.99, 'e': 0.07404835256958406}",20,0,26.975372079034738,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
260,False,"{'a': 0.99, 'e': 0.07330786904388821}",25,19,2.5789640103369393,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.99, 'e': 0.07257479035344933}",20,14,11.360900542549775,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.99, 'e': 0.07184904244991483}",25,16,13.671297958710806,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.99, 'e': 0.07113055202541568}",25,11,29.570347651146857,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.99, 'e': 0.07041924650516153}",25,8,21.778337728154817,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
265,False,"{'a': 0.99, 'e': 0.06971505404010991}",20,16,7.410578235622202,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.99, 'e': 0.06901790349970881}",35,15,36.22245399212291,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.99, 'e': 0.06832772446471172}",20,10,17.350880109544008,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.99, 'e': 0.0676444472200646}",20,11,20.428124892790834,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.99, 'e': 0.06696800274786396}",30,20,5.433806167916476,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
270,False,"{'a': 0.99, 'e': 0.06629832272038531}",25,16,16.29878838183994,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.99, 'e': 0.06563533949318147}",20,12,13.620053250288171,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.99, 'e': 0.06497898609824965}",20,8,19.526553784769145,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.99, 'e': 0.06432919623726716}",35,12,38.76206918145424,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.99, 'e': 0.06368590427489448}",30,20,6.791857656838897,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
275,False,"{'a': 0.99, 'e': 0.06304904523214554}",25,17,13.501439724254418,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.99, 'e': 0.06241855477982408}",25,9,16.72901060416294,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.99, 'e': 0.06179436923202584}",20,0,29.943642072988933,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
278,False,"{'a': 0.99, 'e': 0.06117642553970558}",20,3,27.93018604676801,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.99, 'e': 0.06056466128430853}",25,12,-1.4106582294132146,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
280,False,"{'a': 0.99, 'e': 0.05995901467146544}",30,23,13.468746945441614,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.99, 'e': 0.059359424524750785}",20,15,8.217625926403384,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.99, 'e': 0.05876583027950327}",20,16,6.973362801467319,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.99, 'e': 0.05817817197670824}",20,14,14.323990413577556,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.99, 'e': 0.05759639025694116}",25,11,24.813267614792444,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.99, 'e': 0.057020426354371746}",25,12,22.091689759726474,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.99, 'e': 0.05645022209082803}",25,2,37.95901441847728,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.99, 'e': 0.05588571986991975}",25,16,19.751248671353437,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.99, 'e': 0.05532686267122055}",20,3,18.539701405189696,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.99, 'e': 0.05477359404450834}",20,0,32.06620107618445,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
290,False,"{'a': 0.99, 'e': 0.05422585810406326}",25,11,24.61049504127596,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.99, 'e': 0.05368359952302263}",20,3,15.399221360974604,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
292,False,"{'a': 0.99, 'e': 0.0531467635277924}",30,18,21.02467967792878,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.99, 'e': 0.05261529589251448}",20,7,25.57663041515012,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.99, 'e': 0.05208914293358933}",20,13,13.828949937596887,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.99, 'e': 0.05156825150425344}",25,8,34.46660252292748,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.99, 'e': 0.0510525689892109}",20,13,10.027970391247834,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.99, 'e': 0.050542043299318794}",35,23,19.641746242505313,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.99, 'e': 0.050036622866325604}",20,8,24.85887319088445,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.99, 'e': 0.04953625663766235}",20,14,11.948313723264295,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.99, 'e': 0.04904089407128572}",20,14,12.550135774122307,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.99, 'e': 0.04855048513057287}",20,15,7.583225603960182,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.99, 'e': 0.04806498027926714}",25,20,8.761243934723199,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.99, 'e': 0.047584330476474465}",25,15,18.469697215255433,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.99, 'e': 0.04710848717170972}",25,11,28.370935857220836,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.99, 'e': 0.04663740229999262}",20,5,20.838666930227973,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.99, 'e': 0.046171028276992696}",20,10,21.442802076383252,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.99, 'e': 0.045709317994222766}",30,3,8.36061129606994,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 1}",1
308,False,"{'a': 0.99, 'e': 0.04525222481428054}",25,17,16.943599844679987,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.99, 'e': 0.04479970256613774}",25,11,10.57924832574199,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
310,False,"{'a': 0.99, 'e': 0.044351705540476356}",30,21,16.029975401085892,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.99, 'e': 0.043908188485071595}",30,19,-20.48580887812026,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
312,False,"{'a': 0.99, 'e': 0.04346910660022087}",25,15,15.262739576934125,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.99, 'e': 0.04303441553421867}",30,7,39.828582247245244,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.99, 'e': 0.04260407137887648}",20,9,16.895679783303702,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.99, 'e': 0.04217803066508771}",20,6,25.35175160275881,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.99, 'e': 0.04175625035843684}",30,4,35.09541796431691,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.99, 'e': 0.04133868785485247}",20,14,13.248815129051533,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.99, 'e': 0.040925300976303945}",20,11,18.3964877874197,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.99, 'e': 0.0405160479665409}",20,15,8.297453365371393,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.99, 'e': 0.040110887486875496}",20,12,10.872643930432218,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.99, 'e': 0.03970977861200674}",30,18,20.288546314624085,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.99, 'e': 0.039312680825886674}",25,7,-11.24128285859655,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
323,False,"{'a': 0.99, 'e': 0.038919554017627804}",25,14,22.079563904736453,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.99, 'e': 0.03853035847745152}",25,9,30.449960574236727,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.99, 'e': 0.03814505489267701}",30,21,18.931518152823855,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.99, 'e': 0.03776360434375024}",20,13,13.987001183194042,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.99, 'e': 0.03738596830031274}",20,14,10.12793223184613,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.99, 'e': 0.03701210861730961}",30,20,18.005260583057105,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.99, 'e': 0.03664198753113651}",25,17,2.9031577673112565,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
330,False,"{'a': 0.99, 'e': 0.036275567655825146}",20,15,10.40862878795623,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.99, 'e': 0.03591281197926689}",30,17,23.57496094759866,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.99, 'e': 0.035553683859474224}",25,15,17.080761724476325,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.99, 'e': 0.035198147020879485}",25,14,19.910737364264943,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.99, 'e': 0.03484616555067069}",20,12,13.836763132758719,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.99, 'e': 0.03449770389516398}",30,16,31.209254025985636,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.99, 'e': 0.03415272685621234}",20,10,20.1932710549924,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.99, 'e': 0.03381119958765022}",20,15,10.824594665501802,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.99, 'e': 0.03347308759177372}",20,3,29.421609019244034,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.99, 'e': 0.03313835671585598}",20,12,16.180404122135347,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.99, 'e': 0.03280697314869742}",25,0,37.68583529795556,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
341,False,"{'a': 0.99, 'e': 0.03247890341721044}",25,14,21.78862511110615,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.99, 'e': 0.03215411438303834}",25,16,15.574253582084399,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.99, 'e': 0.031832573239207955}",25,13,24.341296071115423,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.99, 'e': 0.031514247506815876}",30,23,9.189703600697783,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.99, 'e': 0.031199105031747717}",35,21,25.944319672460527,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.99, 'e': 0.03088711398143024}",20,14,8.050891434830273,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.99, 'e': 0.030578242841615935}",20,14,12.836333345916293,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.99, 'e': 0.030272460413199778}",25,11,19.223953689902096,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.99, 'e': 0.02996973580906778}",25,13,21.501086182736067,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.99, 'e': 0.029670038450977102}",20,10,16.95256522139412,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.99, 'e': 0.02937333806646733}",30,22,15.636702740578505,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.99, 'e': 0.029079604685802656}",20,12,15.006062945876751,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.99, 'e': 0.02878880863894463}",20,6,25.819377300296303,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.99, 'e': 0.02850092055255518}",25,14,22.238808296330593,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.99, 'e': 0.02821591134702963}",25,18,14.074355532751982,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.99, 'e': 0.027933752233559334}",20,12,18.36302233858027,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.99, 'e': 0.027654414711223742}",30,13,30.42518321520917,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.99, 'e': 0.027377870564111503}",20,6,21.210003331774097,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.99, 'e': 0.02710409185847039}",20,7,27.109478084204653,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.99, 'e': 0.026833050939885684}",20,10,-23.190154342207933,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
361,False,"{'a': 0.99, 'e': 0.026564720430486827}",20,11,16.833646431081686,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.99, 'e': 0.026299073226181958}",25,14,23.726701551070185,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.99, 'e': 0.026036082493920136}",30,10,36.664799687278716,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.99, 'e': 0.025775721668980935}",30,15,30.413117634890806,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.99, 'e': 0.025517964452291125}",20,12,14.21206252477604,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.99, 'e': 0.025262784807768213}",25,15,19.936183019164353,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.99, 'e': 0.025010156959690534}",20,10,16.859061817068056,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.99, 'e': 0.024760055390093627}",25,13,21.276605910707335,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.99, 'e': 0.02451245483619269}",25,14,21.999115121419106,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.99, 'e': 0.024267330287830763}",35,17,30.79163801381113,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
